github_issue_id;github_issue_link;state;date_opened;date_closed;raw_affiliation_name;has_added_rors;has_removed_rors;new_rors;previous_rors;added_rors;removed_rors;openalex_works_examples;searched_between;contact;contact_domain;version
39248;https://github.com/dataesr/openalex-affiliations/issues/39248;closed;2025-03-14;2025-03-18;PIERRE JAMBARD est professeur de chaire supérieure en classe préparatoire aux grandes écoles, agrégé de géographie, docteur en histoire économique de l’université Paris IV-Sorbonne, Pierre Jambard est chercheur associé au Centre Roland Mousnier (UMR 8596, Paris-Sorbonne / CNRS). Il est également membre de plusieurs jurys (agrégation interne d’histoire-géographie;1;0;"02en5vm52;02feahw73;01gapzp55";"02en5vm52;02feahw73";01gapzp55;;https://api.openalex.org/works/W4313555839;2018 - 2025;64e06595f88d978439ae53cdf6df8b80:094e66c9f1ec4e86773088bb @ sorbonne-universite.fr;sorbonne-universite.fr;0.9.25-production
39247;https://github.com/dataesr/openalex-affiliations/issues/39247;closed;2025-03-14;2025-03-18;Centre Roland Mousnier, UMR 8596, Sorbonne Université-CNRS;1;0;"02feahw73;02en5vm52;01gapzp55";"02feahw73;02en5vm52";01gapzp55;;https://api.openalex.org/works/W4224272046;2018 - 2025;7786ad19e0cb575f0cb34351647ed787:e93777d2247e68aefcaad3e8 @ sorbonne-universite.fr;sorbonne-universite.fr;0.9.25-production
39246;https://github.com/dataesr/openalex-affiliations/issues/39246;closed;2025-03-14;2025-03-18;Sorbonne Université/ UMR 8596-Centre Roland Mousnier;1;0;"02en5vm52;01gapzp55";02en5vm52;01gapzp55;;https://api.openalex.org/works/W4310231282;2018 - 2025;1e61834f967463372cfe9c1e1dddbe7b:68ea348abe72242ae38dc40c @ sorbonne-universite.fr;sorbonne-universite.fr;0.9.25-production
39245;https://github.com/dataesr/openalex-affiliations/issues/39245;closed;2025-03-14;2025-03-18;Né en 1952, philosophe et historien, diplômé de l’École pratique des hautes Études, docteur en philosophie et docteur ès lettres, fut directeur du Centre de Recherche français à Jérusalem de 1996 à 2004. Directeur de recherche émérite au CNRS, Centre Roland Mousnier (Sorbonne). Spécialiste du judaïsme allemand, il a écrit, entre autres, une biographie du philosophe Moses Mendelssohn, Moses Mendelssohn. La naissance du judaïsme moderne, Paris, Gallimard, 2004 et un ouvrage de référence sur Martin Buber : Martin Buber, Sentinelle de l’humanité, Paris, Albin Michel, 2015.;1;0;"04ahb2147;02feahw73;01gapzp55";"04ahb2147;02feahw73";01gapzp55;;https://api.openalex.org/works/W3182959832;2018 - 2025;9d54c3b4be092d8857ee81bd46a627f0:15eadf8b0e5a19fac103ca95 @ sorbonne-universite.fr;sorbonne-universite.fr;0.9.25-production
39244;https://github.com/dataesr/openalex-affiliations/issues/39244;closed;2025-03-14;2025-03-18;Faculté des Lettres de Sorbonne Université/Centre Roland-Mousnier (UMR 8596)Ancienne élève de l’Université pédagogique d’État russe Hertzen et du Collège Universitaire Français de Saint-Pétersbourg, Tatiana Debbagi Baranova est agrégée d’histoire et maître de conférences en histoire moderne à la Faculté des Lettres de Sorbonne-Université. Spécialiste de l’histoire des guerres de Religion, elle s’intéresse plus particulièrement à l’histoire des médias, des publics et de la polémique. Elle est auteur du livre À coups de libelles : une culture politique au temps des guerres de Religion, Genève, Droz, 2011.;1;0;"02en5vm52;01gapzp55";02en5vm52;01gapzp55;;https://api.openalex.org/works/W4233041901;2018 - 2025;0be2fd4295682a7004313ee0c5329778:d1c87c942cfbfcc67c358da5 @ sorbonne-universite.fr;sorbonne-universite.fr;0.9.25-production
39243;https://github.com/dataesr/openalex-affiliations/issues/39243;closed;2025-03-14;2025-03-18;Stéphane Jettot est maître de conférences en histoire moderne à Sorbonne Université, Centre Roland Mousnier;1;0;"02en5vm52;01gapzp55";02en5vm52;01gapzp55;;https://api.openalex.org/works/W3183507733;2018 - 2025;f619c492755dc25b01a418304b41b653:07bfd2e48428b6dee1571378 @ sorbonne-universite.fr;sorbonne-universite.fr;0.9.25-production
39242;https://github.com/dataesr/openalex-affiliations/issues/39242;closed;2025-03-14;2025-03-18;"Sorbonne Université
Centre Roland Mousnier
1 rue Victor Cousin
75005 Paris";1;0;"02en5vm52;04b0q3m21;01gapzp55";"02en5vm52;04b0q3m21";01gapzp55;;https://api.openalex.org/works/W3159125608;2018 - 2025;51fa7195212235d41386b248019c8ef3:37983ef5b09e762980aef7ef @ sorbonne-universite.fr;sorbonne-universite.fr;0.9.25-production
39241;https://github.com/dataesr/openalex-affiliations/issues/39241;closed;2025-03-14;2025-03-18;Université Sorbonne Université – Centre Roland Mousnier;1;0;"02en5vm52;01gapzp55";02en5vm52;01gapzp55;;https://api.openalex.org/works/W4205248919;2018 - 2025;012f727ef98438253aa4d464b528dfb9:70a53b053836e18c819d78bc @ sorbonne-universite.fr;sorbonne-universite.fr;0.9.25-production
39240;https://github.com/dataesr/openalex-affiliations/issues/39240;closed;2025-03-14;2025-03-18;CNRS – Centre Roland-Mousnier, Sorbonne-Université;1;0;"02en5vm52;02feahw73;01gapzp55";"02en5vm52;02feahw73";01gapzp55;;https://api.openalex.org/works/W3215059462;2018 - 2025;c4a8ad99d5d0dcce7d81a52da458a508:9c6837d1532fa6a535c560cc @ sorbonne-universite.fr;sorbonne-universite.fr;0.9.25-production
39239;https://github.com/dataesr/openalex-affiliations/issues/39239;closed;2025-03-14;2025-03-18;Roland Mousnier Center (UMR 8596), Paris-Sorbonne University / French;1;0;"02en5vm52;01gapzp55";02en5vm52;01gapzp55;;https://api.openalex.org/works/W3123677176;2018 - 2025;436922904def1de0359cf99fc128393e:6a5ef5b9e09558072530c623 @ sorbonne-universite.fr;sorbonne-universite.fr;0.9.25-production
39238;https://github.com/dataesr/openalex-affiliations/issues/39238;closed;2025-03-14;2025-03-18;Centre Roland Mousnier – Sorbonne Université;1;0;"02en5vm52;01gapzp55";02en5vm52;01gapzp55;;https://api.openalex.org/works/W3197255673;2018 - 2025;2a45f4b4a96f1f25dc8840dd61d31742:f47484e1943d082f97218905 @ sorbonne-universite.fr;sorbonne-universite.fr;0.9.25-production
39237;https://github.com/dataesr/openalex-affiliations/issues/39237;open;2025-03-14;;Sorbonne Université, Centre Roland-Mousnier, UMR 8596.;1;0;"02en5vm52;01gapzp55";02en5vm52;01gapzp55;;https://api.openalex.org/works/W3134948645;2018 - 2025;0cb5953ccbd3715324374880e336f6db:08049506e81ef5c65dbfd113 @ sorbonne-universite.fr;sorbonne-universite.fr;0.9.25-production
39236;https://github.com/dataesr/openalex-affiliations/issues/39236;closed;2025-03-14;2025-03-18;-Doctor of History, Responsible for Research of the Center Roland Mousnier (UMR 8596), Paris-Sorbonne University /;1;0;"02en5vm52;01gapzp55";02en5vm52;01gapzp55;;https://api.openalex.org/works/W2998926750;2018 - 2025;68f144598f64e22a6cd41c55ba5f8bd4:b29b3d220d3235946e482870 @ sorbonne-universite.fr;sorbonne-universite.fr;0.9.25-production
39235;https://github.com/dataesr/openalex-affiliations/issues/39235;closed;2025-03-14;2025-03-18;Hildete de Moraes Vodopives est docteure en histoire (La mondialisation de la compagnie brésilienne Vale, 2002-2010, Sorbonne Université, 2018) et membre associé du Centre Roland Mousnier. Analyste d’investissement, elle est partenaire d’Investfort Asset Management (Brésil). Article récent : “Emerging multinationals: Alcan and Vale in Amazonia during the years 1960-1979”, Revue française d’histoire économique – The French Economic History Review, n° 4-5, 2015-2016, p. 80-91.;1;0;"02en5vm52;01gapzp55";02en5vm52;01gapzp55;;https://api.openalex.org/works/W3048262762;2018 - 2025;f9eb91ea02afef4d3980377370846bfa:ce2be735192824c9340d4471 @ sorbonne-universite.fr;sorbonne-universite.fr;0.9.25-production
39234;https://github.com/dataesr/openalex-affiliations/issues/39234;closed;2025-03-14;2025-03-18;Sorbonne UniversitéCentre Roland Mousnier (UMR 8596);1;0;"02en5vm52;01gapzp55";02en5vm52;01gapzp55;;https://api.openalex.org/works/W3042210800;2018 - 2025;004ee0a1fa1cf578e22e57ea7ec8abec:d923d65a0ca9b04984f12af8 @ sorbonne-universite.fr;sorbonne-universite.fr;0.9.25-production
39233;https://github.com/dataesr/openalex-affiliations/issues/39233;closed;2025-03-14;2025-03-18;Historien, centre Roland-Mousnier, Sorbonne-Université, auteur de La Révolution abolitionniste, Gallimard, 2017, et de Christianisme et esclavage, Gallimard, à paraître en 2021..;1;0;"02en5vm52;01gapzp55";02en5vm52;01gapzp55;;https://api.openalex.org/works/W3137502254;2018 - 2025;f674aadd2476f2987cbe0b6d3a6e15c7:c47bb69af64da80bbd1949fc @ sorbonne-universite.fr;sorbonne-universite.fr;0.9.25-production
39232;https://github.com/dataesr/openalex-affiliations/issues/39232;closed;2025-03-14;2025-03-18;Lettres Sorbonne UniversitéUMR 8596 – Centre Roland Mousnier;1;0;"02en5vm52;01gapzp55";02en5vm52;01gapzp55;;https://api.openalex.org/works/W3080453827;2018 - 2025;401021adb07a08c12e8cb011b0028d6e:74ed2d45d2a15ee9352e1c48 @ sorbonne-universite.fr;sorbonne-universite.fr;0.9.25-production
39231;https://github.com/dataesr/openalex-affiliations/issues/39231;closed;2025-03-14;2025-03-18;Emmanuel Lemée Sorbonne Université, Centre Roland Mousnier UMR 8596;1;0;"02en5vm52;01gapzp55";02en5vm52;01gapzp55;;https://api.openalex.org/works/W3042965437;2018 - 2025;43d8ac535b573c34ddf9d955b5b2c277:f18660bb91a05fb99f5769c8 @ sorbonne-universite.fr;sorbonne-universite.fr;0.9.25-production
39230;https://github.com/dataesr/openalex-affiliations/issues/39230;closed;2025-03-14;2025-03-18;Sorbonne Université – UMR 8596 – Centre Roland Mousnier;1;0;"02en5vm52;01gapzp55";02en5vm52;01gapzp55;;https://api.openalex.org/works/W3080278325;2018 - 2025;7f5658ea088a506c5e430f676723bc15:d07b453202de7292c37f4301 @ sorbonne-universite.fr;sorbonne-universite.fr;0.9.25-production
39229;https://github.com/dataesr/openalex-affiliations/issues/39229;closed;2025-03-14;2025-03-18;FRANCK MICHELIN’s research focus on the history of modern Japan and East Asia. He is nowadays professor at Teikyo University, in Tokyo. He has been invited as guest scholar by the Université de Montréal (2016) and by Sciences Po Lyon (2019). He is also associate researcher at Sorbonne Université (Centre Roland Mousnier), at the Lyon Institute of East Asian Studies;1;0;"02en5vm52;029brtt94;01gapzp55";"02en5vm52;029brtt94";01gapzp55;;https://api.openalex.org/works/W2992034542;2018 - 2025;c17d0ff8038d180a6670850099519200:e45abdc7b3a39bacffdf4c69 @ sorbonne-universite.fr;sorbonne-universite.fr;0.9.25-production
39228;https://github.com/dataesr/openalex-affiliations/issues/39228;closed;2025-03-14;2025-03-18;Membre du Centre Roland-Mousnier (Sorbonne-Université). Spécialiste d'histoire globale, sur la longue durée. Auteur de nombreux ouvrages, dont notamment Les Traites négrières (Gallimard, 2004), Qu'est-ce que l'esclavage ? (Gallimard, 2014), et La Révolution abolitionniste (Gallimard, 2017). Dernier livre paru : Nos Petites Patries. Identités régionales et État central, en France, des origines à nos jours (Gallimard, 2019).;1;0;"02en5vm52;01gapzp55";02en5vm52;01gapzp55;;https://api.openalex.org/works/W2937020790;2018 - 2025;0e767d9705ace59227c3380c6e6e255c:e74832e5ef6bc1ca4e2cd188 @ sorbonne-universite.fr;sorbonne-universite.fr;0.9.25-production
39227;https://github.com/dataesr/openalex-affiliations/issues/39227;closed;2025-03-14;2025-03-18;Professeur d’histoire moderne à l’université Paris-Sorbonne, directeur du centre Roland Mousnier (CNRS). Dernier ouvrage paru : La Nuit de la Saint-Barthélémy. Un rêve perdu de la Renaissance, Hachette, rééd. 2012.;1;0;"02feahw73;01gapzp55";02feahw73;01gapzp55;;https://api.openalex.org/works/W4288642605;2018 - 2025;fb23efdea44044b4f1ac7f93491f126f:420bf1eacdbd600212d24eb8 @ sorbonne-universite.fr;sorbonne-universite.fr;0.9.25-production
39226;https://github.com/dataesr/openalex-affiliations/issues/39226;closed;2025-03-14;2025-03-18;Sorbonne Université – Centre Roland-Mousnier;1;0;"02en5vm52;01gapzp55";02en5vm52;01gapzp55;;https://api.openalex.org/works/W2954736329;2018 - 2025;46f2d9d083bfcd4ebc3b2785266f4803:d3b213c0ef78ff1785ed947e @ sorbonne-universite.fr;sorbonne-universite.fr;0.9.25-production
39225;https://github.com/dataesr/openalex-affiliations/issues/39225;closed;2025-03-14;2025-03-18;Sorbonne Université – Centre Roland Mousnier (UMR 8596);1;0;"02en5vm52;01gapzp55";02en5vm52;01gapzp55;;https://api.openalex.org/works/W2954896372;2018 - 2025;ff56af935620623920fba837e9ddd34e:62eb68dbb82b66c68d94ce14 @ sorbonne-universite.fr;sorbonne-universite.fr;0.9.25-production
39224;https://github.com/dataesr/openalex-affiliations/issues/39224;closed;2025-03-14;2025-03-18;DOMINIQUE BOUREL est directeur de recherche émérite au C.N.R.S. (Centre Roland Mousnier, Faculté de Lettres, Sorbonne Université). Né en 1952, spécialiste de l’histoire de la culture juive allemande. Ancien directeur du centre de recherche français de Jérusalem, puis « Walter Benjamin Gastprofessor » à l’université Humboldt de Berlin. Auteur d’une biographie sur Moses Mendelssohn publié chez aux éditions Gallimard en 2004, ainsi que l’ouvrage intitulé Marin Buber, sentinelle de l’humanité, publié aux éditions Albin Michel en 2015. Il prépare actuellement un ouvrage sur la famille Mendelssohn.;1;0;"02en5vm52;01gapzp55";02en5vm52;01gapzp55;;https://api.openalex.org/works/W2938696001;2018 - 2025;a17b24e227598f3a6a8f0e6a7a1fd074:3aae0565fe8ce00cfaf9b9fb @ sorbonne-universite.fr;sorbonne-universite.fr;0.9.25-production
39223;https://github.com/dataesr/openalex-affiliations/issues/39223;closed;2025-03-14;2025-03-18;Chercheure associée au Centre Roland Mousnier et professeure d'ESH en CPGE ECE, à l'Université de La Rochelle- Lycée Saint-Exupéry.;1;0;"04mv1z119;01gapzp55";04mv1z119;01gapzp55;;https://api.openalex.org/works/W2906345858;2018 - 2025;2f14d4b9d5e356dafdbb8d0900f1c647:755bc6ce919e78959ca43149 @ sorbonne-universite.fr;sorbonne-universite.fr;0.9.25-production
39222;https://github.com/dataesr/openalex-affiliations/issues/39222;closed;2025-03-14;2025-03-18;Centre Roland Mousnier, Université de Paris–Sorbonne;1;0;"05f82e368;01gapzp55";05f82e368;01gapzp55;;https://api.openalex.org/works/W2803923503;2018 - 2025;683ae2c94c40f20398b6d1503727c634:267cb5ac6a5ff486fbf33be0 @ sorbonne-universite.fr;sorbonne-universite.fr;0.9.25-production
39221;https://github.com/dataesr/openalex-affiliations/issues/39221;closed;2025-03-14;2025-03-18;Sorbonne Université/Centre Roland Mousnier-UMR 8596;1;0;"02en5vm52;01gapzp55";02en5vm52;01gapzp55;;https://api.openalex.org/works/W4256212214;2018 - 2025;2ed8370faa450569e8ea54ea524d00cb:8859284bedf9706c3fda0491 @ sorbonne-universite.fr;sorbonne-universite.fr;0.9.25-production
39220;https://github.com/dataesr/openalex-affiliations/issues/39220;closed;2025-03-14;2025-03-18;DOMINIQUE BARJOT est professeur d’Histoire économique contemporaine à la Faculté de Lettres de Sorbonne Université (anciennement Paris IV – Paris Sorbonne). Membre de l’Académie des Sciences d’Outre-mer, il est ancien directeur de l’école doctorale 188 d’Histoire moderne et contemporaine directeur adjoint fondateur de l’UMR 8596 Centre Roland Mousnier du CNRS. Ancien président de l’Association Française des Historiens économistes. Il est l’auteur de nombreux ouvrages et articles de revue, parmi lesquels récemment : La Grande Entreprise Française de Travaux Publics, Paris, Economica, 2006;1;0;"02feahw73;02en5vm52;01gapzp55";"02feahw73;02en5vm52";01gapzp55;;"https://api.openalex.org/works/W3120254111;https://api.openalex.org/works/W3119540005";2018 - 2025;41d88d1ce9ab4dd18c4fb24236f9a1c3:b0a186595500e82066d73557 @ sorbonne-universite.fr;sorbonne-universite.fr;0.9.25-production
